state,timestamp,latitude,longitude,temperature_high,temperature_mid,temperature_low,dew_point,humidity,cloud_cover,moon_phase,precip_intensity,precip_probability,pressure,uv_index,visibility,wind_bearing,wind_speed
California,1965-07-01T12:00:00Z,39.205,-121.58,89.23,76.71,64.19,53.19,0.57,0.0,0.1,,,1014.7,10.0,9.13,304.0,1.83
California,1992-07-12T12:00:00Z,40.465,-124.0,,,,,,,,,,,,,,
California,2001-10-25T12:00:00Z,37.23389,-119.2119,,,,,,,,,,,,,,
California,2000-05-01T12:00:00Z,36.0438,-118.7402,83.28,63.47,43.66,41.97,0.47,0.01,0.91,,,,10.0,10.0,243.0,1.63
California,2004-08-16T12:00:00Z,39.31917,-120.3275,70.63,59.575,48.52,41.36,0.52,0.31,0.02,0.0,0.0,1013.93,7.0,10.0,214.0,0.41
California,2003-12-24T12:00:00Z,38.0312,-120.2434,43.89,39.7,35.51,42.62,1.0,,0.06,0.0596,1.0,,0.0,,136.0,2.24
California,2004-10-01T12:00:00Z,37.0,-121.7,63.77,54.775,45.78,50.55,0.84,0.53,0.61,0.0,0.0,1016.41,6.0,9.97,282.0,0.78
California,1997-07-15T12:00:00Z,40.75,-122.1667,96.69,80.23,63.77,54.05,0.44,0.0,0.34,,,1013.3,10.0,10.0,177.0,2.44
California,1988-10-15T12:00:00Z,40.85,-123.55,56.31,46.765,37.22,44.71,0.99,0.42,0.16,,,1023.92,4.0,5.01,340.0,1.15
California,2004-11-01T12:00:00Z,38.90333,-120.6033,58.25,48.965,39.68,23.92,0.45,0.0,0.65,0.0,0.0,1025.26,4.0,9.93,85.0,1.08
California,1991-06-28T12:00:00Z,36.7818,-120.20100000000001,76.29,68.83,61.37,54.82,0.59,0.96,0.55,0.0,0.0,1010.22,5.0,10.0,194.0,5.55
California,2001-03-15T12:00:00Z,40.7974,-122.27799999999999,56.41,45.88,35.35,34.1,0.66,0.43,0.72,0.0,0.0,1017.45,4.0,10.0,256.0,0.23
California,1974-04-15T12:00:00Z,35.5565,-121.2919,,,,,,,,,,,,,,
California,1986-06-15T12:00:00Z,36.3779,-121.7146,60.9,52.41,43.92,49.57,0.86,0.28,0.26,,,1015.53,11.0,9.77,290.0,7.42
California,1967-03-10T12:00:00Z,41.75,-123.35,,,,,,,,,,,,,,
California,2005-08-21T12:00:00Z,38.3068,-119.5483,75.09,63.165,51.24,33.0,0.36,,0.58,0.0,0.0,,0.0,,285.0,1.22
California,1987-09-15T12:00:00Z,39.25396,-121.0517,76.45,61.85,47.25,44.91,0.53,0.07,0.77,,,1016.03,7.0,6.68,295.0,1.32
California,1979-10-25T12:00:00Z,41.65,-123.85,59.66,56.6,53.54,53.3,0.94,0.34,0.15,,,1011.16,3.0,8.7,149.0,10.67
California,2003-09-15T12:00:00Z,40.7485,-123.2718,87.95,67.64,47.33,32.02,0.25,,0.66,0.0,0.0,,0.0,,252.0,0.71
California,1993-12-15T12:00:00Z,41.75,-123.35,,,,,,,,,,,,,,
California,1869-11-10T12:00:00Z,37.39555,-121.4871,,,,,,,,,,,,,,
California,1993-09-05T12:00:00Z,39.50435,-120.3784,72.61,58.85,45.09,38.16,0.44,0.13,0.64,0.0,0.0,1009.81,8.0,10.0,252.0,2.07
California,1982-08-09T12:00:00Z,40.6789,-122.8055,81.45,,,57.99,0.61,0.02,0.66,,,,10.0,10.0,171.0,6.34
California,2005-08-20T12:00:00Z,38.86165,-120.2201,75.45,62.795,50.14,43.04,0.55,0.02,0.54,0.0,0.0,1018.87,10.0,10.0,248.0,0.99
California,2006-06-17T12:00:00Z,37.58325,-118.9166,71.76,55.535,39.31,32.22,0.45,,0.72,0.0,0.0,,7.0,,274.0,1.12
California,2006-10-21T12:00:00Z,41.21385,-124.0687,76.99,58.65,40.31,42.08,0.72,0.0,0.98,0.0,0.0,1012.52,4.0,6.69,53.0,0.3
California,2007-04-18T12:00:00Z,40.7333,-122.6667,50.15,41.24,32.33,25.91,0.6,0.09,0.05,0.0,0.0,1020.55,8.0,10.0,249.0,2.29
California,1980-10-11T12:00:00Z,38.4906,-121.7138,70.09,63.35,56.61,50.18,0.69,0.62,0.08,0.0,0.0,1014.58,3.0,8.93,193.0,7.03
California,2007-09-11T12:00:00Z,41.8333,-123.1668,,,,,,,,,,,,,,
California,2007-10-10T12:00:00Z,34.6167,-118.4333,69.09,57.565,46.04,34.28,0.43,0.0,0.99,0.0,0.0,1014.77,6.0,10.0,226.0,4.14
California,1998-08-03T12:00:00Z,41.28996,-123.056,,,,,,,,,,,,,,
California,2007-12-15T12:00:00Z,39.839290000000005,-123.2393,44.39,38.87,33.35,34.8,0.92,,0.2,0.0006,0.62,,0.0,,204.0,0.13
California,2008-07-09T12:00:00Z,37.9333,-119.0,85.84,72.545,59.25,28.06,0.19,,0.24,0.0,0.0,,0.0,9.7,337.0,0.82
California,2008-07-08T12:00:00Z,39.51489,-123.3899,104.57,82.17,59.77,50.14,0.42,0.0,0.2,0.0,0.0,1006.3,11.0,7.03,297.0,0.43
California,1993-08-13T12:00:00Z,38.33115,-119.7853,,,,,,,,,,,,,,
California,2008-09-14T12:00:00Z,34.625,-119.2916,64.04,52.0,39.96,46.45,0.86,0.61,0.48,0.0,0.0,1014.2,7.0,7.66,257.0,1.25
California,2008-12-01T12:00:00Z,33.95002,-116.5333,83.65,71.445,59.24,30.07,0.25,0.0,0.13,0.0,0.0,1018.45,3.0,10.0,261.0,0.26
California,2008-10-27T12:00:00Z,36.70835,-118.375,59.22,47.545,35.87,12.06,0.27,,0.96,0.0,0.0,,0.0,,171.0,0.53
California,1962-08-14T12:00:00Z,37.475,-121.07,93.56,78.515,63.47,42.92,0.26,0.0,0.46,,,1013.46,10.0,10.0,321.0,5.97
California,2007-09-08T12:00:00Z,38.83996,-123.0585,87.5,71.915,56.33,51.76,0.52,0.2,0.91,0.0,0.0,1012.15,8.0,9.04,176.0,0.47
California,2009-01-12T12:00:00Z,36.79165,-118.125,67.66,57.29,46.92,19.62,0.26,,0.56,0.0,0.0,,0.0,,332.0,12.13
California,1982-04-15T12:00:00Z,34.73389,-119.9254,59.56,46.17,32.78,45.06,0.87,0.02,0.73,,,1013.84,9.0,10.0,314.0,1.34
California,2009-06-03T12:00:00Z,41.98645,-123.1749,71.77,62.3,52.83,52.44,0.8,,0.38,0.0018,0.58,,0.0,9.58,112.0,0.4
California,2009-07-15T12:00:00Z,38.79998,-120.2083,78.71,66.785,54.86,38.88,0.39,0.02,0.77,0.0,0.0,1019.56,11.0,10.0,248.0,1.08
California,1993-09-30T12:00:00Z,39.705,-121.18,,,,,,,,,,,,,,
California,2010-01-22T12:00:00Z,34.766659999999995,-118.5834,40.38,36.36,32.34,33.58,0.87,0.82,0.23,0.0056,0.86,997.54,3.0,7.87,223.0,2.79
California,2010-04-22T12:00:00Z,41.65925,-123.4498,66.7,54.305,41.91,31.78,0.5,,0.29,0.0008,0.28,,0.0,,352.0,1.35
California,1974-08-01T12:00:00Z,35.665,-120.55,101.34,79.28,57.22,53.46,0.56,0.0,0.46,,,1011.97,10.0,10.0,240.0,5.89
California,2010-10-25T12:00:00Z,38.25,-121.0,64.96,54.68,44.4,47.02,0.72,0.19,0.58,0.0,0.0,1017.99,4.0,9.25,289.0,1.29
California,2011-12-03T12:00:00Z,41.845,-122.575,49.61,37.615,25.62,13.99,0.41,0.0,0.29,0.0,0.0,1031.4,2.0,8.16,3.0,0.59
California,2012-09-23T12:00:00Z,38.51665,-119.6234,64.52,55.92,47.32,32.2,0.44,0.02,0.28,0.0,0.0,1014.62,7.0,9.79,215.0,4.31
California,2014-08-20T12:00:00Z,34.28665,-117.3395,76.1,66.885,57.67,50.23,0.59,0.38,0.85,0.0011,0.45,1011.77,9.0,9.72,198.0,1.34
California,2015-05-16T12:00:00Z,36.77763,-118.9604,52.52,44.49,36.46,38.52,0.92,,0.95,0.0,0.0,,0.0,,277.0,0.46
California,1990-05-15T12:00:00Z,37.62124,-121.7587,68.67,58.02,47.37,44.47,0.64,0.11,0.69,,,1016.2,10.0,9.535,265.0,10.67
California,2019-03-15T12:00:00Z,41.89288,-123.7879,67.13,53.55,39.97,29.85,0.49,0.02,0.31,0.0,0.0,1025.5,6.0,9.85,51.0,3.13
California,2018-09-04T12:00:00Z,40.64289,-121.8214,89.63,74.015,58.4,41.16,0.34,0.0,0.82,0.0,0.0,1008.5,8.0,8.254,231.0,3.71
California,1992-08-15T12:00:00Z,40.037279999999996,-120.9851,,,,,,,,,,,,,,
California,2008-06-15T12:00:00Z,38.21877,-120.0124,79.57,68.555,57.54,36.29,0.33,,0.42,0.0,0.0,,,,223.0,3.65
California,1991-07-15T12:00:00Z,37.22716,-118.6271,76.14,55.595,35.05,31.5,0.44,0.01,0.17,,,,12.0,8.517000000000001,161.0,15.48
Colorado,2000-08-20T12:00:00Z,37.57915,-105.4979,65.15,48.14,31.13,42.2,0.87,0.16,0.68,0.0034,1.0,1020.16,11.0,9.34,352.0,2.17
Colorado,2000-08-26T12:00:00Z,39.67095,-105.8199,,,,,,,,,,,,,,
Colorado,2000-08-23T12:00:00Z,39.1084,-107.0153,67.48,53.09,38.7,41.79,0.75,0.28,0.79,,,1021.54,10.0,10.0,166.0,2.58
Colorado,1971-07-15T12:00:00Z,40.79166,-105.9583,,,,,,,,,,,,,,
Colorado,1999-09-11T12:00:00Z,38.8922,-105.1058,62.97,47.27,31.57,42.95,0.72,0.58,0.07,0.0011,1.0,1010.99,6.0,10.0,354.0,7.22
Colorado,1998-09-28T12:00:00Z,39.21338,-105.0652,77.59,60.76,43.93,32.97,0.47,0.36,0.25,,,1014.25,6.0,10.0,133.0,3.63
Colorado,1977-05-01T12:00:00Z,38.498329999999996,-107.8833,,,,,,,,,,,,,,
Colorado,1994-06-01T12:00:00Z,37.30833,-106.4917,,,,,,,,,,,,,,
Colorado,1997-07-13T12:00:00Z,37.32255,-106.5123,,,,,,,,,,,,,,
Colorado,1997-09-02T12:00:00Z,39.42923,-104.9677,70.71,63.5,56.29,58.57,0.86,0.95,0.02,,,1026.48,5.0,8.24,21.0,3.9
Colorado,2000-03-21T12:00:00Z,39.6632,-106.8085,51.16,35.95,20.74,20.68,0.58,0.25,0.56,0.0004,1.0,1011.37,7.0,9.89,260.0,3.92
Colorado,1997-11-01T12:00:00Z,38.8993,-104.9743,43.68,31.87,20.06,21.8,0.65,0.2,0.04,0.0,0.0,1020.34,4.0,10.0,350.0,11.99
Colorado,1998-04-14T12:00:00Z,38.54166,-104.9908,47.81,38.615,29.42,31.65,0.78,0.69,0.59,0.0005,1.0,1007.88,6.0,8.47,7.0,10.02
Colorado,1994-10-23T12:00:00Z,39.18975,-106.4269,47.79,,,17.63,0.46,0.1,0.63,,,,4.0,10.0,291.0,2.02
Colorado,1975-07-20T12:00:00Z,39.26944,-106.3833,71.34,,,48.25,0.72,0.91,0.42,,,,6.0,9.81,174.0,2.35
Colorado,1990-08-10T12:00:00Z,40.57499,-105.3646,,,,51.11,0.63,0.56,0.64,,,,8.0,,129.0,0.1
Colorado,1991-07-02T12:00:00Z,40.45418,-108.5417,,,,,,,,,,,,,,
Colorado,1998-07-25T12:00:00Z,37.75417,-107.7667,63.56,,,,,0.89,0.07,,,,6.0,6.83,264.0,0.49
Colorado,1981-01-15T12:00:00Z,38.753,-105.1598,32.62,21.38,10.14,10.71,0.64,0.85,0.34,0.0,0.0,1021.29,2.0,10.0,22.0,2.35
Colorado,1996-09-20T12:00:00Z,40.54167,-105.9333,,,,,,,,,,,,,,
Colorado,1995-06-15T12:00:00Z,39.24998,-106.2583,,,,,,,,,,,,,,
Colorado,2001-09-08T12:00:00Z,37.4625,-108.2083,60.31,42.32,24.33,22.22,0.45,0.01,0.68,,,1012.65,9.0,10.0,354.0,8.15
Colorado,1987-10-26T12:00:00Z,38.4,-105.1167,71.91,,,27.63,0.25,0.25,0.14,,,1019.57,4.0,10.0,147.0,3.68
Colorado,1999-12-15T12:00:00Z,38.6691,-104.8604,44.58,33.91,23.24,3.78,0.35,0.4,0.25,0.0,0.0,1024.03,2.0,9.35,329.0,3.67
Colorado,1971-09-15T12:00:00Z,39.25,-106.3,,,,,,,,,,,,,,
Colorado,1998-09-19T12:00:00Z,39.32385,-106.2275,61.25,45.94,30.63,23.57,0.4,0.03,0.97,,,1004.8,8.0,10.0,347.0,6.7
Colorado,2001-02-20T12:00:00Z,39.3375,-107.0671,46.26,37.9,29.54,16.48,0.51,0.29,0.92,,,1017.41,4.0,10.0,233.0,2.96
Colorado,1996-06-26T12:00:00Z,40.4521,-106.6535,72.28,57.8,43.32,39.39,0.58,0.42,0.34,,,,10.0,9.75,137.0,3.83
Colorado,2001-06-30T12:00:00Z,38.9006,-104.9917,81.39,67.345,53.3,47.98,0.56,0.56,0.34,0.0033,1.0,1013.91,7.0,10.0,150.0,5.88
Colorado,1994-05-15T12:00:00Z,37.5969,-105.4826,61.09,45.615,30.14,33.76,0.73,0.27,0.16,0.0,0.0,1014.97,11.0,10.0,218.0,6.76
Colorado,2005-03-19T12:00:00Z,39.11636,-105.2155,47.11,38.37,29.63,15.07,0.5,0.8,0.31,0.0,0.0,1012.33,5.0,3.4,205.0,1.56
Colorado,2003-04-11T12:00:00Z,37.025,-106.8583,67.73,51.22,34.71,13.9,0.24,0.35,0.31,,,,8.0,10.0,277.0,2.69
Colorado,2005-04-12T12:00:00Z,37.09263,-104.3786,57.41,43.725,30.04,18.96,0.49,0.0,0.13,0.0,0.0,1015.98,10.0,9.62,213.0,2.17
Colorado,2003-09-04T12:00:00Z,38.59998,-106.6417,66.58,55.685,44.79,37.47,0.62,0.31,0.29,0.0,0.0,,8.0,10.0,242.0,0.41
Colorado,2002-05-29T12:00:00Z,39.0917,-106.4417,64.55,49.725,34.9,23.1,0.4,0.2,0.62,,,1013.72,12.0,10.0,340.0,3.78
Colorado,2003-09-17T12:00:00Z,39.45824,-106.625,59.46,38.61,17.76,28.12,0.53,0.48,0.72,0.0,0.0,1003.01,8.0,10.0,257.0,4.42
Colorado,2005-02-04T12:00:00Z,39.31667,-105.3542,51.23,40.775,30.32,16.85,0.48,,0.85,0.0007,0.38,,0.0,1.1,197.0,0.76
Colorado,1994-09-15T12:00:00Z,38.875,-107.7084,,,,33.67,0.76,0.03,0.37,,,1020.85,2.0,10.0,148.0,6.81
Colorado,1977-07-04T12:00:00Z,38.826,-105.1146,83.89,68.08,52.27,45.35,0.44,0.45,0.63,0.0,0.0,1007.48,12.0,10.0,176.0,2.73
Colorado,1995-11-01T12:00:00Z,40.00817,-105.29799999999999,25.49,,,22.86,0.99,1.0,0.32,,,,3.0,2.09,18.0,10.06
Colorado,1979-06-13T12:00:00Z,39.0465,-105.2146,83.86,,,42.94,0.39,0.27,0.62,,,,10.0,10.0,169.0,5.17
Colorado,2004-10-15T12:00:00Z,37.33925,-108.3364,65.57,50.46,35.35,21.57,0.32,0.0,0.05,0.0,0.0,1014.02,6.0,10.0,311.0,3.59
Colorado,1999-05-15T12:00:00Z,39.16305,-107.9514,64.25,47.145,30.04,30.76,0.64,0.06,0.02,,,1005.9,11.0,10.0,284.0,6.5
Colorado,1998-07-25T12:00:00Z,38.0654,-105.1137,,,,,,,,,,,,,,
Colorado,1964-08-01T12:00:00Z,40.17585,-105.3792,,,,,,,,,,,,,,
Colorado,2006-05-15T12:00:00Z,38.5859,-104.9426,69.72,55.375,41.03,25.14,0.35,0.23,0.58,0.0,0.0,1024.92,10.0,9.58,28.0,2.65
Colorado,1971-06-30T12:00:00Z,39.7198,-106.1666,,,,,,,,,,,,,,
Colorado,1989-04-01T12:00:00Z,37.83905,-107.7247,,,,,,,,,,,,,,
Colorado,1986-07-17T12:00:00Z,38.716,-104.875,77.94,65.46,52.98,46.05,0.51,0.7,0.36,0.0008,1.0,1011.15,9.0,10.0,22.0,4.09
Colorado,2002-12-15T12:00:00Z,39.39565,-105.7854,44.18,33.25,22.32,5.19,0.29,0.27,0.37,0.0,0.0,1012.48,2.0,7.07,264.0,4.19
Colorado,2009-09-01T12:00:00Z,39.1006,-106.5445,64.38,52.115,39.85,28.14,0.42,0.22,0.41,0.0,0.0,1016.63,7.0,7.8,290.0,1.67
Colorado,2009-09-22T12:00:00Z,40.84707,-105.6385,40.29,37.18,34.07,23.37,0.67,,0.14,0.0001,0.29,,0.0,9.69,297.0,6.63
Colorado,2009-06-10T12:00:00Z,37.37285,-106.49600000000001,42.61,36.015,29.42,34.33,0.98,,0.59,0.006,1.0,,0.0,0.98,239.0,1.54
Colorado,2010-08-15T12:00:00Z,38.837140000000005,-106.199,76.92,64.14,51.36,38.5,0.5,0.28,0.21,0.0,0.0,1016.61,10.0,10.0,286.0,0.55
Colorado,2008-06-30T12:00:00Z,37.703379999999996,-107.7015,58.94,47.935,36.93,38.23,0.74,0.19,0.91,0.0,0.0,,13.0,5.86,104.0,1.31
Colorado,2012-05-29T12:00:00Z,39.40589,-105.475,68.6,56.415,44.23,22.22,0.31,0.39,0.29,0.0,0.0,,12.0,1.31,115.0,0.57
Colorado,2013-01-17T12:00:00Z,39.37357,-107.0596,34.73,20.265,5.8,7.19,0.65,0.02,0.21,0.0,0.0,1035.49,3.0,6.45,124.0,0.85
Colorado,2012-06-13T12:00:00Z,39.80777,-106.3023,70.91,54.825,38.74,13.8,0.22,0.02,0.82,0.0,0.0,,12.0,10.0,265.0,2.15
Colorado,2014-03-02T12:00:00Z,39.35503,-105.2527,30.66,26.055,21.45,12.75,0.78,0.6,0.06,0.0,0.0,1024.03,4.0,2.21,354.0,0.59
Colorado,2014-10-11T12:00:00Z,39.52701,-105.4147,57.62,47.89,38.16,34.95,0.75,0.47,0.62,0.0,0.0,1015.32,4.0,7.09,259.0,0.68
Colorado,2019-07-25T12:00:00Z,39.41087,-106.1444,59.08,49.675,40.27,43.28,0.79,0.77,0.78,0.0072,0.69,1018.1,6.0,4.567,339.0,4.81
Connecticut,1953-08-01T12:00:00Z,41.36935,-73.1512,79.44,,,49.97,0.44,0.55,0.73,0.0,0.0,1017.41,7.0,10.0,262.0,2.44
Connecticut,2016-05-19T12:00:00Z,41.49472,-73.36135999999999,68.48,56.63,44.78,45.8,0.65,0.87,0.43,0.0,0.0,1019.03,5.0,10.0,189.0,0.48
Connecticut,2018-08-04T12:00:00Z,41.42178,-72.85863,80.56,74.645,68.73,72.54,0.87,0.71,0.75,0.0273,1.0,1018.46,5.0,9.21,196.0,3.85
Connecticut,2019-10-06T12:00:00Z,41.38622,-72.60558,68.34,67.365,66.39,53.34,0.79,0.55,0.29,0.0006,0.21,1026.5,4.0,10.0,183.0,9.55
Connecticut,2019-10-15T12:00:00Z,41.59272,-71.90106,61.55,49.72,37.89,40.42,0.67,0.08,0.57,0.0,0.0,1019.5,4.0,9.477,319.0,5.34
Florida,1976-08-15T12:00:00Z,30.98555,-85.6489,94.05,83.85,73.65,72.03,0.74,0.22,0.68,,,1016.7,9.0,6.63,172.0,2.1
Florida,1994-12-18T12:00:00Z,30.6645,-84.60745,63.27,50.755,38.24,47.89,0.79,0.8,0.52,0.0,0.0,1019.95,3.0,5.88,323.0,5.46
Florida,1974-07-15T12:00:00Z,26.5931,-80.21295,,,,61.4,0.6,0.56,0.86,0.0,0.0,1015.31,6.0,9.2,91.0,3.59
Florida,1962-08-15T12:00:00Z,27.0047,-82.0332,,,,,,,,,,,,,,
Florida,2000-09-22T12:00:00Z,30.2333,-81.52915,82.09,78.675,75.26,76.81,0.91,0.33,0.81,0.0162,1.0,1016.23,5.0,8.52,140.0,5.03
Florida,1989-09-15T12:00:00Z,28.3725,-80.8595,86.77,80.17,73.57,73.98,0.78,0.53,0.51,0.0,0.0,1015.1,6.0,9.94,143.0,3.42
Florida,1975-01-15T12:00:00Z,26.27395,-80.1937,71.94,67.985,64.03,45.69,0.6,0.33,0.1,0.0,0.0,1023.08,4.0,9.59,21.0,11.35
Florida,1980-07-15T12:00:00Z,26.08285,-80.21025,92.33,83.715,75.1,74.98,0.8,0.9,0.11,0.0425,1.0,1016.69,5.0,6.7,261.0,3.4
Florida,1986-08-15T12:00:00Z,30.05705,-81.75165,89.39,81.535,73.68,72.55,0.8,0.54,0.35,0.0016,1.0,1015.26,8.0,6.53,263.0,4.6
Florida,1983-11-19T12:00:00Z,26.15915,-81.76041,79.44,71.22,63.0,58.46,0.76,0.39,0.47,0.0,0.0,1017.51,5.0,9.31,109.0,6.88
Florida,1993-11-20T12:00:00Z,26.06885,-80.8368,,,,,,,,,,,,,,
Florida,1997-07-17T12:00:00Z,25.91695,-81.29691,,,,,,,,,,,,,,
Florida,1998-02-09T12:00:00Z,29.6699,-82.98365,,,,,,,,,,,,,,
Florida,1969-06-15T12:00:00Z,28.50665,-82.50591,,,,,,,,,,,,,,
Florida,1990-08-15T12:00:00Z,30.8724,-85.21700000000001,,,,,,,,,,,,,,
Florida,1980-07-02T12:00:00Z,29.10635,-81.62275,,,,,,,,,,,,,,
Florida,1977-10-05T12:00:00Z,29.0599,-82.05835,,,,,,,,,,,,,,
Florida,1977-11-15T12:00:00Z,29.1951,-81.90875,,,,,,,,,,,,,,
Florida,1997-07-25T12:00:00Z,29.19395,-81.9233,91.5,82.98,74.46,72.34,0.76,0.1,0.7,,,1017.75,9.0,9.93,196.0,2.85
Florida,1996-09-15T12:00:00Z,30.51295,-86.5065,86.29,81.535,76.78,70.24,0.75,0.59,0.08,,,1012.36,5.0,6.89,134.0,7.18
Florida,1999-03-13T12:00:00Z,28.3609,-80.93504,75.78,71.56,67.34,58.68,0.74,0.6,0.86,0.0,0.0,1015.86,5.0,8.71,116.0,8.5
Florida,1998-11-22T12:00:00Z,27.97255,-81.12476,78.64,75.04,71.44,69.57,0.84,0.83,0.11,0.0084,1.0,,3.0,6.96,80.0,7.02
Florida,1999-05-21T12:00:00Z,28.1382,-81.0621,84.08,76.62,69.16,67.19,0.71,0.64,0.23,0.0,0.0,1019.11,8.0,7.57,92.0,8.16
Florida,1999-01-02T12:00:00Z,27.99245,-81.19445,,,,,,,,,,,,,,
Florida,1984-06-15T12:00:00Z,28.3836,-82.6053,87.97,81.925,75.88,70.76,0.79,0.52,0.57,0.0005,1.0,1018.77,8.0,9.46,107.0,4.96
Florida,1989-04-17T12:00:00Z,28.85025,-80.93919,79.2,70.455,61.71,63.15,0.73,0.82,0.39,0.0,0.0,1020.79,5.0,8.69,79.0,8.74
Florida,1982-01-15T12:00:00Z,30.84015,-86.9648,53.51,47.35,41.19,29.73,0.74,0.41,0.71,,,1019.92,4.0,6.85,222.0,2.28
Florida,1984-10-15T12:00:00Z,29.85375,-81.3456,,,,,,,,,,,,,,
Florida,1971-07-15T12:00:00Z,29.7351,-81.96195,,,,,,,,,,,,,,
Florida,1973-08-23T12:00:00Z,26.59885,-81.8708,,,,70.61,0.72,0.59,0.83,,,,6.0,6.87,207.0,4.7
Florida,1984-06-16T12:00:00Z,27.7068,-82.45165,87.43,80.9,74.37,72.19,0.78,0.89,0.6,0.0,0.0,1020.33,5.0,8.9,98.0,9.0
Florida,1980-04-15T12:00:00Z,28.6901,-81.5446,75.02,63.515,52.01,47.92,0.6,0.12,0.03,,,1017.75,9.0,10.0,276.0,9.85
Florida,1991-06-15T12:00:00Z,29.4179,-82.55556,90.26,79.76,69.26,70.72,0.74,0.48,0.12,,,1017.47,8.0,7.05,169.0,1.93
Florida,1985-09-29T12:00:00Z,29.77535,-82.3657,84.05,77.035,70.02,68.21,0.84,0.35,0.52,,,1021.47,5.0,6.25,53.0,7.31
Florida,1974-08-15T12:00:00Z,29.47035,-81.1273,87.23,81.19,75.15,71.77,0.76,0.3,0.92,0.0,0.0,1020.65,9.0,6.96,119.0,4.46
Florida,2004-02-21T12:00:00Z,26.01535,-81.0651,82.71,70.24,57.77,60.64,0.78,,0.05,0.0,0.0,,0.0,,243.0,1.87
Florida,1947-07-01T12:00:00Z,29.77295,-81.68295,,,,,,,,,,,,,,
Florida,2004-08-02T12:00:00Z,27.0099,-80.13215,85.02,79.405,73.79,72.97,0.86,0.82,0.57,0.0138,1.0,1014.83,6.0,9.83,223.0,5.28
Florida,2001-12-31T12:00:00Z,30.4836,-84.20835,51.83,40.04,28.25,23.15,0.52,0.74,0.54,0.0,0.0,1020.79,3.0,10.0,344.0,4.08
Florida,1994-04-15T12:00:00Z,30.9905,-87.1814,81.53,72.075,62.62,70.94,0.88,0.96,0.14,,,1016.54,5.0,4.7,196.0,7.39
Florida,2003-02-18T12:00:00Z,30.7599,-85.76890999999999,,,,,,,,,,,,,,
Florida,2004-02-17T12:00:00Z,28.5716,-82.52655,59.56,49.33,39.1,46.58,0.8,0.75,0.91,0.0004,0.55,1026.2,6.0,9.37,337.0,3.51
Florida,1979-08-01T12:00:00Z,25.8972,-81.3065,,,,,,,,,,,,,,
Florida,2004-01-18T12:00:00Z,27.3973,-80.8044,70.8,66.415,62.03,61.24,0.91,0.57,0.88,0.0341,1.0,1011.3,3.0,7.97,212.0,3.46
Florida,2004-03-18T12:00:00Z,29.98085,-81.80005,79.42,65.695,51.97,47.92,0.64,0.12,0.93,0.0,0.0,1020.37,8.0,9.32,169.0,3.17
Florida,1994-03-01T12:00:00Z,30.4544,-81.4189,70.08,67.15,64.22,56.74,0.82,0.81,0.63,0.003,1.0,1018.37,4.0,6.97,147.0,10.25
Florida,2000-06-01T12:00:00Z,30.56775,-86.6913,86.17,77.55,68.93,67.07,0.72,0.24,0.97,0.0,0.0,1020.39,8.0,7.9,172.0,3.87
Florida,2004-08-08T12:00:00Z,30.4664,-85.6316,87.77,81.575,75.38,68.05,0.65,0.45,0.77,0.0,0.0,1016.05,9.0,9.62,92.0,6.11
Florida,2004-12-03T12:00:00Z,29.07655,-81.9055,64.07,56.135,48.2,41.69,0.64,0.0,0.71,0.0,0.0,1019.51,4.0,10.0,338.0,1.61
Florida,1988-12-01T12:00:00Z,30.9854,-85.95136,,,,,,,,,,,,,,
Florida,1998-11-01T12:00:00Z,29.590999999999998,-82.929,85.0,72.575,60.15,63.65,0.83,,0.41,,,1014.68,0.0,,230.0,1.15
Florida,1981-08-07T12:00:00Z,27.28518,-82.46557,87.99,,,74.19,0.73,0.43,0.24,,,,9.0,8.0,206.0,5.49
Florida,1982-02-01T12:00:00Z,26.619790000000002,-80.60976,,,,,,,,,,,,,,
Florida,1974-09-01T12:00:00Z,28.00845,-81.93871,,,,,,,,,,,,,,
Florida,1988-08-01T12:00:00Z,27.099,-82.454,86.36,79.775,73.19,74.93,0.88,0.7,0.63,,,1018.79,8.0,9.42,98.0,4.25
Florida,2004-10-12T12:00:00Z,27.89469,-81.9742,85.81,77.045,68.28,69.96,0.8,0.72,0.95,0.0001,0.26,,5.0,9.77,138.0,0.94
Florida,2000-01-01T12:00:00Z,29.098000000000003,-82.42,78.98,65.47,51.96,52.99,0.72,0.3,0.85,,,,4.0,10.0,199.0,1.33
Florida,1955-01-01T12:00:00Z,28.043000000000003,-82.43799999999999,76.48,68.765,61.05,63.2,0.85,0.4,0.25,,,1021.12,4.0,9.6,175.0,2.57
Florida,2005-09-18T12:00:00Z,30.587,-84.583,95.98,84.66,73.34,72.27,0.74,0.35,0.52,0.0,0.0,1016.52,6.0,6.58,6.0,1.07
Florida,2005-06-02T12:00:00Z,25.927,-81.33,77.43,73.72,70.01,71.69,0.96,,0.86,0.0565,1.0,,0.0,,81.0,1.96
Florida,2006-03-04T12:00:00Z,27.373409999999996,-81.35876,79.06,65.68,52.3,53.89,0.67,,0.17,0.0,0.0,,0.0,,33.0,4.01
Florida,1985-11-01T12:00:00Z,28.775,-81.6965,80.01,43.65,7.29,49.97,0.83,0.58,0.62,,,,5.0,8.08,231.0,11.7
Florida,2003-07-01T12:00:00Z,30.069000000000003,-81.771,88.11,81.225,74.34,73.91,0.79,0.56,0.06,,,1018.64,7.0,8.13,165.0,7.39
